49, 0.19, -0.63, 0.03, 22.40, 6.90, 12.02, 0.74, 0.92, -0.17, 16.75, 23.28, 11.79, -0.90, -2.19, -1.95, -25.61, -22.42, -29.54, 0
50, 0.19, 0.27, -1.92, 18.98, 10.81, 11.04, 1.04, 0.47, -0.92, 25.05, 16.93, 5.44, 1.20, -0.24, -1.05, -19.75, -25.84, -42.72, 0
1, -0.92, 1.12, -0.68, 4.07, 17.70, 12.18, -0.17, 0.42, 0.16, 7.76, 8.19, 1.63, 0.37, -0.05, 0.08, 2.02, 1.09, -4.57, 0
2, -0.02, 1.12, 0.07, 3.10, 18.18, -1.98, 0.88, -0.03, -0.44, -9.82, 10.14, 0.16, 0.07, -0.35, -1.12, -6.77, -0.86, -13.85, 0
3, -0.32, 2.47, -1.73, 19.70, 22.58, 5.83, 0.43, -0.48, 0.01, 6.78, 2.82, -0.82, -1.73, -0.50, 0.23, 0.56, -11.60, 4.22, 0
4, -0.47, 1.87, -0.68, 14.33, 21.60, -5.89, 0.58, 0.12, -0.59, 1.90, 0.38, -3.26, -0.68, -1.10, -0.67, 0.56, 2.07, -2.62, 0
5, -0.47, 1.42, -0.68, 20.19, 26.48, -9.79, 0.58, -0.33, -0.29, -7.38, 2.33, -1.79, 0.37, 0.40, -1.87, -3.35, -5.25, 4.71, 0
6, 0.28, 0.67, -1.43, 6.51, 15.74, 2.90, 0.88, -0.03, 0.31, 3.85, -7.44, 4.56, 0.97, -0.95, -0.22, 7.39, 2.07, 0.80, 0
7, 0.58, 1.57, -1.28, 12.37, 11.84, 1.92, 0.58, 0.87, -0.29, 7.27, 2.33, -2.28, 0.22, 0.10, -0.22, -2.86, 3.54, -0.18, 0
8, -0.32, 2.02, -0.08, 11.88, 42.60, -9.79, 0.58, -1.08, -1.04, 7.76, -2.55, -1.79, -0.38, 0.70, 0.38, 2.02, 8.91, 8.13, 0
9, 1.03, 0.82, -0.53, 7.49, 8.91, -1.49, -0.17, 0.87, -0.29, 10.20, -0.60, 3.58, -0.53, -1.25, -1.27, -5.79, 17.21, -1.64, 0
10, -0.47, 1.42, -0.68, 7.98, 13.30, -0.03, -0.17, -0.63, 1.36, -1.52, 7.70, -0.82, 0.22, 2.05, -0.22, -0.91, -3.79, -1.15, 0
11, 0.58, 2.47, -1.28, 0.65, 20.14, -0.03, 0.28, -0.33, 0.61, -3.47, 9.65, -4.23, -0.08, -0.20, -0.97, -9.70, 2.56, 2.75, 0
12, 1.18, 0.67, 0.07, 11.40, 26.00, -6.87, 0.58, 0.12, 0.16, -0.54, 4.77, -3.74, 1.27, -0.35, -1.12, 0.07, 0.12, -5.06, 0
13, 0.73, -0.53, -1.13, 2.12, 35.76, -1.01, -0.17, -1.38, -0.59, -6.89, -0.60, -3.74, -0.98, 0.55, -0.22, -2.37, 4.51, -4.57, 0
